0	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['both', 'rap1', 'and', '2', 'are', 'important', 'vaccine', 'candidates', 'because', 'alanine', 'have', 'been', 'shown', 'to', 'have', '#blocked', 'the', 'action', 'of', 'a', 'postulated', 'repressor', '(schofield', 'et', 'al', '.', ',', '1986;', 'harnyuttanakorn', 'et', 'al', '.', ',', '1992;', 'howard', 'et', 'al', '.', ',', '1998a)', '.']
1	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['labeling', 'with', 'antibodies', 'to', 'the', 'y553', 'phosphopeptide', 'is', 'specific', 'since', 'antibodies', 'to', 'rap1', 'will', '#block', 'merozoite', 'invasion', 'in', 'vitro', '.']
2	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['both', 'rap1', 'and', '2', 'are', 'important', 'vaccine', 'candidates', 'because', 'alanine', 'are', 'shown', 'to', 'be', 'able', 'to', '#block', 'the', 'action', 'of', 'a', 'postulated', 'repressor', '(schofield', 'et', 'al', '.', ',', '1986;', 'harnyuttanakorn', 'et', 'al', '.', ',', '1992;', 'howard', 'et', 'al', '.', ',', '1998a)', '.']
3	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['these', 'results', 'suggest', 'that', '14-3-3eta', 'functions', 'as', 'a', 'positive', 'regulator', 'in', 'the', 'glucocorticoid', 'signal', 'pathway', 'that', 'have', '#blocked', 'the', 'degradation', 'of', 'gr', 'and', 'inducing', 'an', 'elevation', 'of', 'gr', ',', 'thus', 'enhancing', 'the', 'transcriptional', 'activity', 'of', 'gr', '.']
4	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['membranes', 'were', '#blocked', 'in', 'tbst', '(tris-buffered', 'saline', ',', '0', '.05%', 'tween-20)', 'containing', '5%', 'bovine', 'serum', 'albumin', '(for', 'anti-phosphoryrosine', 'blots)', 'or', 'skimmed', 'milk', 'and', 'probed', 'with', 'antibodies', '.']
5	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['labeling', 'with', 'antibodies', 'to', 'the', 'y553', 'phosphopeptide', 'is', 'specific', 'since', 'antibodies', 'to', 'rap1', 'can', '#block', 'merozoite', 'invasion', 'in', 'vitro', '.']
6	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['pu', '.1', 'is', 'upregulated', 'early', 'during', 'commitment', 'of', 'multipotential', 'progenitors', 'to', 'the', 'myeloid', 'lineages', 'and', 'antibodies', 'to', 'rap1', 'has', '#blocked', 'merozoite', 'invasion', 'in', 'vitro', '.']
7	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['pu', '.1', 'is', 'upregulated', 'early', 'during', 'commitment', 'of', 'multipotential', 'progenitors', 'to', 'the', 'myeloid', 'lineages', 'and', 'merozoite', 'invasion', 'in', 'vitro', 'is', '#blocked', 'by', 'antibodies', 'to', 'rap1', '.']
8	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['both', 'rap1', 'and', '2', 'are', 'important', 'vaccine', 'candidates', 'because', 'the', 'action', 'of', 'a', 'postulated', 'repressor', 'is', 'shown', 'to', 'have', 'been', '#blocked', 'by', 'alanine', '(schofield', 'et', 'al', '.', ',', '1986;', 'harnyuttanakorn', 'et', 'al', '.', ',', '1992;', 'howard', 'et', 'al', '.', ',', '1998a)', '.']
9	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['antibodies', 'to', 'rap1', 'is', 'believed', 'to', '#block', 'merozoite', 'invasion', 'in', 'vitro', '.']
