0	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['Constitutive', 'NF-kappa', 'B', '"', 'activation', '"', ',', 'enhanced', 'granulopoiesis', '"', ',', 'and', 'neonatal', 'lethality', '"', '"', 'in', 'I', 'kappa', 'B', 'alpha-deficient', 'mice', '"', '"', '.', '"', '"']
1	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['Transcription', 'factors', '"', 'belonging', 'to', 'the', 'NF-kappa', 'B', 'family', '"', '"', '"', '"', '"', 'are', 'controlled', 'by', 'inhibitory', 'I', 'kappa', 'B', 'proteins', '"', ',', 'mainly', '"', 'I', 'kappa', 'B', 'alpha', '"', 'and', 'I', 'kappa', 'B', 'beta', '"', '"', '"', '"', '"', '"', '.', '"', '"']
2	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['Apparently', 'normal', 'at', 'birth', '"', '"', '"', ',', 'I', 'kappa', 'B', 'alpha-/-', 'mice', '"', 'exhibit', 'severe', 'runting', '"', ',', 'skin', 'defects', '"', ',', 'and', 'extensive', 'granulopoiesis', '"', '"', '"', 'postnatally', '"', ',', 'typically', '"', 'dying', 'by', '8', 'days', '"', '"', '"', '"', '"', '"', '.', '"']
3	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['Hematopoietic', 'tissues', '"', 'from', 'these', 'mice', '"', '"', '"', 'display', 'elevated', 'levels', '"', 'of', 'both', 'nuclear', 'NF-kappa', 'B', '"', 'and', 'mRNAs', '"', 'of', 'some', '"', ',', 'but', 'not', 'all', '"', ',', 'genes', '"', 'thought', '"', '"', '"', '"', '"', '"', '"', '.', '"']
4	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['NF-kappa', 'B', '"', 'elevation', '"', 'results', 'in', 'these', 'phenotypic', 'abnormalities', '"', '"', 'because', 'mice', '"', 'lacking', 'both', 'I', 'kappa', 'B', 'alpha', '"', 'and', 'the', 'of', '"', '"', '"', '"', 'show', 'a', 'dramatically', 'delayed', '"', 'onset', '"', 'of', 'abnormalities', '"', '"', '"', '"', '"', '"', '"', '.', '"']
5	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['In', 'contrast', '"', 'to', 'hematopoietic', 'cells', '"', '"', '"', '"', ',', 'I', 'kappa', 'B', 'alpha-/-', 'embryonic', 'fibroblasts', '"', 'show', 'minimal', 'constitutive', 'NF-kappa', 'B', '"', '"', ',', 'as', 'well', 'as', '"', 'normal', '"', 'signal-dependent', '"', '"', 'NF-kappa', 'B', '"', 'activation', '"', 'that', '"', 'is', 'concomitant', 'with', '"', '"', '"', '"', '"', '"', '"', '.', '"']
6	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['Our', 'results', '"', 'indicate', 'that', 'I', 'kappa', 'b', 'beta', '"', ',', 'but', 'not', '"', 'I', 'kappa', 'B', 'alpha', '"', ',', '"', 'is', 'required', 'for', 'the', 'signal-dependent', 'activation', '"', 'of', 'in', '"', '"', '"', '"', '"', '"', '"', '.', '"']
7	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['However', '"', ',', 'I', 'kappa', 'B', 'alpha', '"', 'is', 'required', 'for', 'the', 'postinduction', 'repression', '"', 'of', 'NF-kappa', 'B', '"', '"', 'in', 'fibroblasts', '"', '"', '"', '"', '"', '"', '.', '"']
8	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['These', 'results', '"', 'define', 'distinct', 'roles', '"', 'for', 'the', 'two', 'forms', '"', 'of', 'I', 'kappa', 'B', '"', '"', '"', '"', '"', '"', 'and', 'demonstrate', 'the', 'necessity', '"', 'for', 'stringent', 'control', '"', 'of', 'NF-kappa', 'B', '"', '"', '"', '"', '"', '"', '"', '.', '"', 'Vitamin', 'E', 'therapy', '"', 'of', 'acute', 'CCl4-induced', 'hepatic', 'injury', '"', '"', 'in', 'mice', '"', '"', '"', 'is', 'associated', 'with', 'inhibition', '"', 'of', 'nuclear', 'factor', 'kappa', 'B', '"', 'binding', '"', '"', '"', '"', '"', '"', '.', '"', '"']
9	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['Oxidative', 'stress', '"', ',', 'with', 'reactive', 'oxygen', 'intermediate', 'formation', '"', '"', ',', '"', 'may', 'represent', 'a', 'common', 'mechanism', '"', 'by', 'which', '"', '"', 'liver', 'injury', '"', 'is', 'induced', '"', '"', '"', '"', '"', '"', '"', '.', '"', '"']
